logFC	AveExpr	t	P.Value	adj.P.Val	B	Protein	Limma	Gene	Description
0.08293246652969723	20.5786478697185	2.0968928333303047	0.05846144276413164	0.25915777606661733	-4.396156776229525	A6NDG6	Robust - w Patient effect	PGP	Glycerol-3-phosphate phosphatase
-0.20710628578718057	20.808214328362393	-2.0938528676128216	0.058775368681153205	0.26021394734478437	-4.402456458362879	Q9NQ66	Robust - w Patient effect	PLCB1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1
0.2851290816222002	21.485537444065844	2.126179023487504	0.055516813373566745	0.2547040646450174	-4.403019036053918	Q15334	Robust - w Patient effect	LLGL1	Lethal(2) giant larvae protein homolog 1
-0.10626518545382621	17.830404993273167	-2.1079552420336514	0.057332308827427944	0.257929411024282	-4.403527601985039	Q14012	Robust - w Patient effect	CAMK1	Calcium/calmodulin-dependent protein kinase type 1
-0.11644466961029712	17.595396592798	-2.1105160147901203	0.05707386920836558	0.257929411024282	-4.403901317282889	Q9GZS3	Robust - w Patient effect	WDR61	WD repeat-containing protein 61
-0.15414659659205104	20.265933182800428	-2.117548802565028	0.05636972658497069	0.2567698566074584	-4.4112461820435405	Q8TF74	Robust - w Patient effect	WIPF2	WAS/WASL-interacting protein family member 2
-0.1463704000502793	17.932163526414833	-2.107529060327709	0.05737542678026704	0.257929411024282	-4.412924629813633	P51159	Robust - w Patient effect	RAB27A	Ras-related protein Rab-27A
-0.11266718585359452	18.85714757195947	-2.108702004993967	0.05725683023428527	0.257929411024282	-4.414166958636447	Q9Y5L0	Robust - w Patient effect	TNPO3	Transportin-3
-0.11540389305345677	22.07966984349472	-2.104828658692877	0.05764934282135883	0.2586645958010351	-4.416871853725865	O14617	Robust - w Patient effect	AP3D1	AP-3 complex subunit delta-1
-0.08481139501291286	17.065716784291745	-2.0523285890016454	0.06322471291279005	0.27085903881256695	-4.422952155506729	Q96MC5	Robust - w Patient effect	BMERB1	bMERB domain-containing protein 1
0.11002801634203652	19.222365238518417	2.08404466609279	0.05979904292303034	0.26162699484357577	-4.424515332233061	P61289	Robust - w Patient effect	PSME3	Proteasome activator complex subunit 3
-0.09688283545495115	20.073529227024423	-2.0983625258559337	0.058310238171180695	0.2589066026037304	-4.424938555310924	Q01433	Robust - w Patient effect	AMPD2	AMP deaminase 2
0.18461907771795427	21.308837349344234	2.0775842795345087	0.06048241429591629	0.26418150432188875	-4.430189489647821	Q9NZD4	Robust - w Patient effect	AHSP	Alpha-hemoglobin-stabilizing protein
0.24432971480088428	24.522312889902214	2.0923978236926613	0.058926184854323826	0.26021394734478437	-4.4314949451176515	P19823	Robust - w Patient effect	ITIH2	Inter-alpha-trypsin inhibitor heavy chain H2
0.10200191669485205	20.565165546554827	2.110029204262237	0.05712291488574449	0.257929411024282	-4.4332433640707185	Q14168	Robust - w Patient effect	MPP2	MAGUK p55 subfamily member 2
-0.2176516437989889	18.475062218291214	-2.0980069800675216	0.05834678365128871	0.2589066026037304	-4.433769715795628	Q14642	Robust - w Patient effect	INPP5A	Inositol polyphosphate-5-phosphatase A
-0.08552204997710419	20.02285026512167	-2.0877353035050703	0.05941190735176288	0.26088233742871314	-4.435710751902505	Q9NYB0	Robust - w Patient effect	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1
0.1803753510366632	22.15306464797341	2.1078420784506826	0.057343754921610854	0.257929411024282	-4.43674111499339	Q9BR76	Robust - w Patient effect	CORO1B	Coronin-1B
-0.1574841898436108	19.183197759409094	-2.1024990578897653	0.05788663333450585	0.2586645958010351	-4.437402431266892	P50895	Robust - w Patient effect	BCAM	Basal cell adhesion molecule
0.08965800960726966	17.21540732288983	2.099868615932437	0.058155669939331696	0.2589066026037304	-4.437446487361375	Q7Z3J2	Robust - w Patient effect	VPS35L	VPS35 endosomal protein-sorting factor-like
-0.359178083484959	24.934974059304977	-2.101664691317009	0.05797184390794769	0.2587863112050785	-4.439744276704812	P13611	Robust - w Patient effect	VCAN	Versican core protein
-0.2512022203754775	20.405683440267392	-2.090676269882459	0.05910509391022524	0.26057598337154647	-4.440787853438813	Q15773	Robust - w Patient effect	MLF2	Myeloid leukemia factor 2
-0.12985283976572926	23.617365405086854	-2.046666891578364	0.06385521200895085	0.27192862553022734	-4.443382241971488	Q92598	Robust - w Patient effect	HSPH1	Heat shock protein 105 kDa
-0.07467962352588133	18.041346143315025	-2.0983107263582403	0.05831556114759017	0.2589066026037304	-4.44345464098065	Q96KG9	Robust - w Patient effect	SCYL1	N-terminal kinase-like protein
0.12166717717457881	18.98468604619036	2.0987657619490214	0.058268816759178305	0.2589066026037304	-4.443525773147976	Q9BSD7	Robust - w Patient effect	NTPCR	Cancer-related nucleoside-triphosphatase
0.21439575961286345	20.10151786599575	2.092333474401793	0.05893286307472604	0.26021394734478437	-4.443840195510376	P42785	Robust - w Patient effect	PRCP	Lysosomal Pro-X carboxypeptidase
0.13111051849440297	23.539374612120998	2.098258094472886	0.05832097012842475	0.2589066026037304	-4.444781050354894	P21397	Robust - w Patient effect	MAOA	Amine oxidase [flavin-containing] A
0.12537828614888843	18.772063869051262	2.0901821432175907	0.05915653909418739	0.26057598337154647	-4.447305983600897	P53367	Robust - w Patient effect	ARFIP1	Arfaptin-1
0.10489744822909586	17.721440883933774	2.0567187276255834	0.06273982550022598	0.26984443830654997	-4.449566143816331	Q15003	Robust - w Patient effect	NCAPH	Condensin complex subunit 2
0.08344473902940831	19.154768467534975	2.084040176335113	0.059799515320782565	0.26162699484357577	-4.451614581990453	Q8IUD2	Robust - w Patient effect	ERC1	ELKS/Rab6-interacting/CAST family member 1
0.2315348183696552	22.196462871849764	2.0867464248290943	0.05951540629269526	0.2609791490084397	-4.452671156266656	P06737	Robust - w Patient effect	PYGL	Glycogen phosphorylase, liver form
-0.293101885950556	19.691349730015226	-2.0756924015109703	0.060683915630273214	0.2645439447007223	-4.452788469259498	P17213	Robust - w Patient effect	BPI	Bactericidal permeability-increasing protein
-0.1936899290429013	18.874165251617	-2.093321057406181	0.05883044907563399	0.26021394734478437	-4.4565359907052695	O15258	Robust - w Patient effect	RER1	Protein RER1
0.10118230486399929	25.475863069220857	2.0607229883169245	0.06230059089878979	0.2687051572678238	-4.461557926750236	P29401	Robust - w Patient effect	TKT	Transketolase
0.13678305365698232	19.98240632356294	2.0462596370434087	0.06390079036317395	0.27192862553022734	-4.462881926259479	Q9Y5M8	Robust - w Patient effect	SRPRB	Signal recognition particle receptor subunit beta
0.08245121494712716	22.443541107077177	2.087515602018464	0.05943488735775118	0.26088233742871314	-4.4670550056189215	O95336	Robust - w Patient effect	PGLS	6-phosphogluconolactonase
-0.2067714246173682	19.88200418065162	-2.083665309634909	0.05983896992278021	0.26162699484357577	-4.46871814961235	Q8NF37	Robust - w Patient effect	LPCAT1	Lysophosphatidylcholine acyltransferase 1
0.13158843295762074	20.590246825114484	2.0728009669462573	0.060993093511779554	0.2656323604259356	-4.468865988257881	Q9Y3I1	Robust - w Patient effect	FBXO7	F-box only protein 7
0.09874448369603282	19.907871677972192	2.0627460959493207	0.062079767427348165	0.2680116845219364	-4.4713097715434085	Q9Y2H0	Robust - w Patient effect	DLGAP4	Disks large-associated protein 4
-0.2795978776597986	16.015792948402755	-2.0674252151333268	0.06157184021188776	0.26711049048189206	-4.471889781217245	P18507	Robust - w Patient effect	GABRG2	Gamma-aminobutyric acid receptor subunit gamma-2
-0.09493774679660784	20.792232551001817	-2.0685532285522026	0.06144997525680605	0.2668411376910333	-4.473782248274839	P17612	Robust - w Patient effect	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha
0.16590619784923163	17.089455655660924	2.031048292663855	0.06562508713177032	0.2763878677915295	-4.477922409682554	P12314	Robust - w Patient effect	FCGR1A	High affinity immunoglobulin gamma Fc receptor I
0.18875999475711736	19.22151499224845	2.0644638267623026	0.061892850874299805	0.26746339429126265	-4.480524160373941	Q9NZ32	Robust - w Patient effect	ACTR10	Actin-related protein 10
0.13393445806120657	20.601843334550157	2.0281691128486883	0.0659563026368098	0.2764398921348091	-4.4819468112947884	Q13336	Robust - w Patient effect	SLC14A1	Urea transporter 1
-0.16559039323784708	15.011713342566754	-2.068692416421757	0.06143495374672062	0.2668411376910333	-4.483716431108823	O60507	Robust - w Patient effect	TPST1	Protein-tyrosine sulfotransferase 1
-0.1289810218654613	21.139036037273673	-2.0696893060650163	0.06132746728376064	0.2668282787082919	-4.485878772168105	O15126	Robust - w Patient effect	SCAMP1	Secretory carrier-associated membrane protein 1
0.08453819281818686	17.755495036338868	2.0481191385948976	0.06369292909939629	0.27192862553022734	-4.486899915517932	Q9P000	Robust - w Patient effect	COMMD9	COMM domain-containing protein 9
0.24849985887956075	24.862110725008176	2.0760709264769077	0.060643549203734264	0.2645439447007223	-4.487373121308972	P15311	Robust - w Patient effect	EZR	Ezrin
-0.14750706208491732	19.10724258668106	-2.0476196883134863	0.0637486972172199	0.27192862553022734	-4.487647196808325	Q8N987	Robust - w Patient effect	NECAB1	N-terminal EF-hand calcium-binding protein 1
0.12635295082024045	18.049929465697335	2.0481801239312234	0.06368612265939333	0.27192862553022734	-4.493749398332421	Q9Y3L3	Robust - w Patient effect	SH3BP1	SH3 domain-binding protein 1
0.15482426993906984	23.994353023479473	2.055925334305385	0.06282719711712673	0.26991622246083224	-4.495746208529824	P30043	Robust - w Patient effect	BLVRB	Flavin reductase (NADPH)
0.08943591159228688	25.629738424833604	2.028720537831095	0.06589274739797388	0.2764398921348091	-4.497594338860459	P46821	Robust - w Patient effect	MAP1B	Microtubule-associated protein 1B
-0.17085008961641432	20.586282745845157	-2.0554127286057535	0.06288370774177096	0.26991622246083224	-4.5023830797410955	Q96N66	Robust - w Patient effect	MBOAT7	Lysophospholipid acyltransferase 7
-0.2039329721408435	17.081174257893572	-2.0654070442397154	0.06179043777985054	0.26746339429126265	-4.502592544090571	Q96EX1	Robust - w Patient effect	SMIM12	Small integral membrane protein 12
0.18037302503993052	16.896544053734985	2.0662083042063135	0.06170356277728749	0.2674220429493314	-4.503021791083414	Q8N2G8	Robust - w Patient effect	GHDC	GH3 domain-containing protein
0.07549701914556647	20.341553257350736	1.9966163109461916	0.069689456763443	0.28415080259868625	-4.503086379345133	P20645	Robust - w Patient effect	M6PR	Cation-dependent mannose-6-phosphate receptor
0.19928784159156204	20.011823108529153	2.0464763943264046	0.06387652794627671	0.27192862553022734	-4.5046893622631705	Q9Y6K5	Robust - w Patient effect	OAS3	2'-5'-oligoadenylate synthase 3
0.29219757881339337	22.330221332434522	2.059815338680535	0.062399899922169946	0.26887370005074	-4.504981171371774	P30038	Robust - w Patient effect	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
-0.1078636067153976	20.135585099570815	-2.02704621420576	0.06608590043294701	0.27648309234552526	-4.5054554802495845	Q8IW45	Robust - w Patient effect	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
-0.10944691803276049	21.16437827609309	-2.064610850874342	0.06187687678387937	0.26746339429126265	-4.505553290579037	O00487	Robust - w Patient effect	PSMD14	26S proteasome non-ATPase regulatory subunit 14
0.09020852032116625	21.806380570424388	2.0312024630430123	0.06560739544779809	0.2763878677915295	-4.509735608711665	Q9UDT6	Robust - w Patient effect	CLIP2	CAP-Gly domain-containing linker protein 2
0.12552575037331246	19.703509476328133	2.0039918401745838	0.06879964398707117	0.2825405802744118	-4.510696424252982	Q9UID3	Robust - w Patient effect	VPS51	Vacuolar protein sorting-associated protein 51 homolog
-0.16176076368236345	15.86998618045969	-2.0222474922116427	0.06664241521417781	0.2777934600136232	-4.511471070327416	Q8WZA2	Robust - w Patient effect	RAPGEF4	Rap guanine nucleotide exchange factor 4
-0.14503015405168973	17.91000471702754	-2.0566618456401318	0.06274608578902305	0.26984443830654997	-4.515261849077477	P78318	Robust - w Patient effect	IGBP1	Immunoglobulin-binding protein 1
0.07527101580437535	19.399130983084827	1.9882427493561097	0.07071261630060642	0.28542501134971077	-4.516998597487699	Q14232	Robust - w Patient effect	EIF2B1	Translation initiation factor eIF-2B subunit alpha
0.0880944225478604	15.95580974979595	1.9925868487037757	0.07018008733463146	0.28480355441981353	-4.5170960567809235	Q14202	Robust - w Patient effect	ZMYM3	Zinc finger MYM-type protein 3
0.1594054786770195	18.195691985375635	2.022176284627977	0.06665070601976232	0.2777934600136232	-4.517403265161248	Q9Y3A6	Robust - w Patient effect	TMED5	Transmembrane emp24 domain-containing protein 5
-0.10847543636997972	16.853366565492816	-2.0369697204467987	0.06494876373327424	0.27507711698798504	-4.518334922949055	Q14694	Robust - w Patient effect	USP10	Ubiquitin carboxyl-terminal hydrolase 10
-0.5101057438497872	23.914825866661328	-2.048205100591803	0.06368333526497048	0.27192862553022734	-4.52179247265334	P08247	Robust - w Patient effect	SYP	Synaptophysin
-0.1322377355637571	20.424966581735028	-2.0316574195110917	0.06555521323295072	0.2763878677915295	-4.52323614892415	Q9UK45	Robust - w Patient effect	LSM7	U6 snRNA-associated Sm-like protein LSm7
0.5031054659177501	21.15661145173734	2.052706271253159	0.06318286094856113	0.27085903881256695	-4.52439092676204	Q9UK22	Robust - w Patient effect	FBXO2	F-box only protein 2
-0.23239872868834208	22.600415537388308	-2.0405666727076768	0.06454111221683052	0.27439192851041094	-4.525503128239269	P20962	Robust - w Patient effect	PTMS	Parathymosin
-0.11427054058349496	17.069304504271187	-2.0377441020067493	0.06486079883541389	0.27496543779799393	-4.526870868505969	Q9Y485	Robust - w Patient effect	DMXL1	DmX-like protein 1
-0.19480637623367997	20.730093490213218	-2.016785598975997	0.06728114623850923	0.2788700434621218	-4.528806538875076	P13521	Robust - w Patient effect	SCG2	Secretogranin-2
-0.09174187730300151	17.61216398037277	-1.996239038367821	0.06973525836449013	0.28415080259868625	-4.530929142510242	P33151	Robust - w Patient effect	CDH5	Cadherin-5
-0.16530465942686298	22.221843295924263	-2.037862150456565	0.06484739903411064	0.27496543779799393	-4.5321817646648	Q9Y2A7	Robust - w Patient effect	NCKAP1	Nck-associated protein 1
-0.13863844471662387	16.89407153931279	-2.021131287063705	0.06677248714037134	0.2777934600136232	-4.535574987867593	Q86U86	Robust - w Patient effect	PBRM1	Protein polybromo-1
-0.06811018220028993	18.94535975583217	-2.0310558246622166	0.06562422270075126	0.2763878677915295	-4.5373329237304105	O75439	Robust - w Patient effect	PMPCB	Mitochondrial-processing peptidase subunit beta
-0.10660544866622952	15.897350261667842	-2.010432502429405	0.06803126064453285	0.2804169413824512	-4.539007803321604	Q8TCT7	Robust - w Patient effect	SPPL2B	Signal peptide peptidase-like 2B
-0.4259842135340604	22.946198684745923	-2.0302391442034335	0.06571801315794301	0.2764398921348091	-4.539532575701193	P21579	Robust - w Patient effect	SYT1	Synaptotagmin-1
-0.08566260956091196	22.180938707695045	-2.0145242479913996	0.06754725931559132	0.27940182690677545	-4.542609262369873	Q00688	Robust - w Patient effect	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3
0.21434875681096688	24.633528499647404	2.0388409641607823	0.06473639229573895	0.2749602808831386	-4.543315380904975	Q15019	Robust - w Patient effect	SEPTIN2	Septin-2
-0.1342927927783762	20.273775023561633	-2.0292348057118894	0.06583352617295438	0.2764398921348091	-4.545887934971847	Q9H6R3	Robust - w Patient effect	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial
-0.08211490755177761	18.574610584168997	-2.0328397826329194	0.06541978037242246	0.2763878677915295	-4.545929571429866	O94901	Robust - w Patient effect	SUN1	SUN domain-containing protein 1
-0.0716614997446032	23.948968259246268	-2.0181474554408174	0.06712135548654083	0.2784662926504816	-4.546196105766497	P35580	Robust - w Patient effect	MYH10	Myosin-10
0.2306703467373664	20.686386927202655	2.031007790736936	0.06562973563150118	0.2763878677915295	-4.546640900224755	P02745	Robust - w Patient effect	C1QA	Complement C1q subcomponent subunit A
-0.08244156787325763	20.915645711144382	-2.0194429321098086	0.06696968105670306	0.27835442852618475	-4.547289346760684	Q9Y570	Robust - w Patient effect	PPME1	Protein phosphatase methylesterase 1
0.10311196049587339	20.968257094204457	1.9781418838791078	0.0719653615658349	0.2878614462633396	-4.552879431967329	Q02246	Robust - w Patient effect	CNTN2	Contactin-2
-0.3695460227503576	17.163652171862697	-2.028918619070851	0.06586993120609021	0.2764398921348091	-4.554329975275526	P98095	Robust - w Patient effect	FBLN2	Fibulin-2
0.07283786108584102	26.164110235428712	2.000993398433449	0.06916010742557792	0.28323919224566957	-4.55775658539015	P23528	Robust - w Patient effect	CFL1	Cofilin-1
0.08456831579088414	19.357876699024303	1.9854974221976538	0.07105108646629503	0.28599824164611454	-4.560215786440482	Q13057	Robust - w Patient effect	COASY	Bifunctional coenzyme A synthase
-0.16762413101675552	19.486447077779328	-2.021305883558749	0.06675212574717841	0.2777934600136232	-4.56026225248401	Q9UBP4	Robust - w Patient effect	DKK3	Dickkopf-related protein 3
0.10722985537579209	17.49817752988605	2.001432899279256	0.06910716251410923	0.28323919224566957	-4.562041164566066	P36551	Robust - w Patient effect	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial
-0.10737082075133894	20.07784578992033	-2.027671990649583	0.06601364807699518	0.2764398921348091	-4.563843287150481	Q9BXJ9	Robust - w Patient effect	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit
-0.43430805827578073	19.521965484213982	-2.0186279820027857	0.06706505817370637	0.2784662926504816	-4.564651477496514	O43526	Robust - w Patient effect	KCNQ2	Potassium voltage-gated channel subfamily KQT member 2
0.10053082575639685	21.23823101240373	2.015489493500303	0.06743355084246844	0.27924245914729046	-4.565780983781583	O60749	Robust - w Patient effect	SNX2	Sorting nexin-2
-0.13665656739800797	17.85289878781119	-1.9845121023080152	0.07117293186992774	0.28623060168230396	-4.570254749823102	Q86VW0	Robust - w Patient effect	SESTD1	SEC14 domain and spectrin repeat-containing protein 1
0.18023685086171895	20.244378580428872	2.0213553339045576	0.06674635991235414	0.2777934600136232	-4.571480071590318	Q53FA7	Robust - w Patient effect	TP53I3	Quinone oxidoreductase PIG3
-0.14167582811538204	24.96323387265508	-1.9864929469881991	0.07092817548593067	0.2859445449593526	-4.572283401544466	P13639	Robust - w Patient effect	EEF2	Elongation factor 2
-0.11932334023246122	21.38691908674593	-2.0122821986806785	0.06781206716209037	0.279771781711249	-4.572460944753045	Q8N163	Robust - w Patient effect	CCAR2	Cell cycle and apoptosis regulator protein 2
0.1649767180521292	19.8886784828964	2.0221611364341725	0.06665246987050139	0.2777934600136232	-4.5724981468460975	O00151	Robust - w Patient effect	PDLIM1	PDZ and LIM domain protein 1
0.09024368352571271	16.174441418270913	1.9966624769981818	0.06968385403542988	0.28415080259868625	-4.573025826027955	Q92871	Robust - w Patient effect	PMM1	Phosphomannomutase 1
-0.17270750483267733	17.617667728425147	-2.005375653233241	0.0686338754564829	0.282119355467532	-4.573067283997473	Q15120	Robust - w Patient effect	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial
0.09331715098332771	15.745843496343412	1.9882082543095803	0.07071685989085576	0.28542501134971077	-4.575946947175921	P35442	Robust - w Patient effect	THBS2	Thrombospondin-2
-0.44201965864156334	20.667214620685026	-2.0141006531685792	0.06759721618712308	0.27940182690677545	-4.5764965859046836	P63215	Robust - w Patient effect	GNG3	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3
-0.23866086139706957	19.700033473971306	-2.01344461983111	0.06767465363556527	0.2794631395274407	-4.578701861472828	P51970	Robust - w Patient effect	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
-0.09152699508476336	15.866927887843925	-1.9536951884930658	0.07508283039665996	0.2929805549743794	-4.58007002841194	Q5XUX1	Robust - w Patient effect	FBXW9	F-box/WD repeat-containing protein 9
-0.19004640792097732	23.15857453900503	-1.9490458472774237	0.0756896579069086	0.2929851441206183	-4.58053163107313	Q9NZR1	Robust - w Patient effect	TMOD2	Tropomodulin-2
0.18911602309162281	21.773499515890528	1.9906865919022512	0.07041257432123474	0.28522843173320495	-4.582364172391793	O94832	Robust - w Patient effect	MYO1D	Unconventional myosin-Id
-0.2571805211401828	20.56484166693601	-1.9939194137930625	0.07001747957610002	0.28440221003431343	-4.583334058138935	Q9P258	Robust - w Patient effect	RCC2	Protein RCC2
0.11967512966491516	20.07647846619742	1.9824949450513416	0.071422979260098	0.28697765924129387	-4.585210923802187	Q71UM5	Robust - w Patient effect	RPS27L	40S ribosomal protein S27-like
-0.1302947364786845	22.82523072444635	-2.006546667148709	0.06849388832205675	0.28180342623931914	-4.5862882626273365	O15145	Robust - w Patient effect	ARPC3	Actin-related protein 2/3 complex subunit 3
0.1923653608746634	16.33458012062357	1.9959972750035766	0.06976462357709681	0.28415080259868625	-4.590270389686326	Q969Z0	Robust - w Patient effect	TBRG4	FAST kinase domain-containing protein 4
-0.10290619904457385	21.980788847098488	-1.9886631689864132	0.07066091513110136	0.28542501134971077	-4.590273889487953	O95433	Robust - w Patient effect	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1
-0.3246351797166273	22.063626582147567	-2.0073782139449103	0.06839464342016902	0.2816546939369322	-4.59417881760272	Q14982	Robust - w Patient effect	OPCML	Opioid-binding protein/cell adhesion molecule
-0.18049992854117025	17.479333585621294	-1.9939333261551804	0.07001578374960189	0.28440221003431343	-4.594965776246328	Q9Y680	Robust - w Patient effect	FKBP7	Peptidyl-prolyl cis-trans isomerase FKBP7
-0.22395645415395363	21.48288432312287	-1.9632467557720197	0.07385023826799027	0.2903209015802783	-4.595266026660819	P31323	Robust - w Patient effect	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit
-0.2599119773081033	22.03285088267207	-2.0014127213357056	0.06910959244581447	0.28323919224566957	-4.595491049044922	P56378	Robust - w Patient effect	ATP5MPL	ATP synthase subunit ATP5MPL, mitochondrial
-0.1508544966818125	24.408271588153173	-1.9861241065496995	0.07097369081876403	0.2859445449593526	-4.59781328930772	P20674	Robust - w Patient effect	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial
0.09039479406200436	21.74933601473733	1.9971629590492346	0.06962314218676707	0.28415080259868625	-4.599137500432465	P20340	Robust - w Patient effect	RAB6A	Ras-related protein Rab-6A
-0.49568460391090563	21.784948149123615	-1.99926499559632	0.0693686867302294	0.28383301334898625	-4.599713375400946	Q7L1I2	Robust - w Patient effect	SV2B	Synaptic vesicle glycoprotein 2B
-0.10534404327335835	18.143072875179648	-1.9304258813797284	0.07816552065832354	0.29574473404550683	-4.6003909849208195	O75694	Robust - w Patient effect	NUP155	Nuclear pore complex protein Nup155
0.08462919002496838	16.885646239935273	1.9882670696842488	0.07070962454896144	0.28542501134971077	-4.601746929665325	P49356	Robust - w Patient effect	FNTB	Protein farnesyltransferase subunit beta
0.09193906794891267	18.857965260543445	1.9416699637702441	0.0766616399305505	0.29386758194111934	-4.60546935224862	Q14789	Robust - w Patient effect	GOLGB1	Golgin subfamily B member 1
-0.10466184682750056	18.978255979443226	-1.9715004722117355	0.07280021947315259	0.2892203482558027	-4.606234967350597	Q9P032	Robust - w Patient effect	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4
0.08442770502570958	17.438271354222195	1.9726554390923634	0.07265439364154878	0.2892203482558027	-4.608011032552269	Q15628	Robust - w Patient effect	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein
0.11483626591700594	19.420339153095245	1.9792704069429305	0.07182438485166583	0.28781333391188174	-4.608916622619962	Q93052	Robust - w Patient effect	LPP	Lipoma-preferred partner
-0.1277565247958045	19.68149469552287	-1.9785278231327115	0.07191712067667706	0.2878614462633396	-4.609488593318769	O00567	Robust - w Patient effect	NOP56	Nucleolar protein 56
-0.06773168559515702	19.724413610957285	-1.9185766890163845	0.07977968104919365	0.29877222835872524	-4.6145420800572134	Q8WVV9	Robust - w Patient effect	HNRNPLL	Heterogeneous nuclear ribonucleoprotein L-like
-0.34262778587139664	23.76778972404846	-1.994624418964815	0.06993159197632479	0.28440221003431343	-4.61557978574709	P31146	Robust - w Patient effect	CORO1A	Coronin-1A
0.16192264100650913	21.806367492898417	1.9769710788747892	0.0721118909759197	0.2879315575281803	-4.616492104323701	Q9Y2B0	Robust - w Patient effect	CNPY2	Protein canopy homolog 2
0.11044686648395494	20.221525987289247	1.8986363806135955	0.08256533635604112	0.30424793618051266	-4.6178106021975625	Q99715	Robust - w Patient effect	COL12A1	Collagen alpha-1(XII) chain
0.1950899605503227	19.256433802483414	1.9914400473651233	0.07032030745210935	0.2851133991518766	-4.620543799259731	Q9BT88	Robust - w Patient effect	SYT11	Synaptotagmin-11
0.1377628779970746	18.281821082101306	1.969618407981307	0.07303842872982023	0.2893021702306278	-4.621957308417339	Q99569	Robust - w Patient effect	PKP4	Plakophilin-4
0.12594101009907788	16.791883990746733	1.9514490406873573	0.07537543258583819	0.2929851441206183	-4.622222439796391	P41226	Robust - w Patient effect	UBA7	Ubiquitin-like modifier-activating enzyme 7
0.11197825238180789	20.70392115375381	1.9681525285536112	0.0732244615292623	0.2894900833389937	-4.623292713224142	Q7Z6K5	Robust - w Patient effect	ARPIN	Arpin
0.09274566183561875	20.04139382399401	1.947532717798925	0.07588812408338343	0.2929851441206183	-4.6240148214802534	Q9NP61	Robust - w Patient effect	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3
-0.1327085594715154	21.533336733128916	-1.9810005670823927	0.0716087473485515	0.28746533108267436	-4.624212386219924	P05198	Robust - w Patient effect	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1
-0.228185312892751	20.940619951837203	-1.9619925269078398	0.0740110183688075	0.2903209015802783	-4.62439001907859	P32320	Robust - w Patient effect	CDA	Cytidine deaminase
-0.16538118416892233	16.767624385411146	-1.966304165572274	0.07345965944943897	0.28994157363598194	-4.625398742631534	Q96S44	Robust - w Patient effect	TP53RK	EKC/KEOPS complex subunit TP53RK
-0.13729488935685136	22.833387119517127	-1.9642359357427557	0.07372366265931307	0.2903209015802783	-4.625686865917878	P13010	Robust - w Patient effect	XRCC5	X-ray repair cross-complementing protein 5
-0.2600760920877123	19.273474743630658	-1.977460076526295	0.07205065803645068	0.2879315575281803	-4.626231312540069	Q16566	Robust - w Patient effect	CAMK4	Calcium/calmodulin-dependent protein kinase type IV
0.22167108716045814	19.029442696619732	1.971403571866576	0.07281246639215742	0.2892203482558027	-4.626531975477352	P31947	Robust - w Patient effect	SFN	14-3-3 protein sigma
-0.09610945930350911	21.288786848990146	-1.9696954407970828	0.07302866469893499	0.2893021702306278	-4.626585119276581	P20701	Robust - w Patient effect	ITGAL	Integrin alpha-L
0.11948903347846815	19.840174235229043	1.958772249907967	0.07442530952703687	0.29117842395152727	-4.626801877034586	P27544	Robust - w Patient effect	CERS1	Ceramide synthase 1
-0.10602061607058044	16.26957697064007	-1.9705545233213317	0.07291985642277075	0.2893021702306278	-4.633625499076461	Q08499	Robust - w Patient effect	PDE4D	cAMP-specific 3',5'-cyclic phosphodiesterase 4D
0.16155580977124093	19.069742590165042	1.962971920908	0.0738854418163828	0.2903209015802783	-4.63425562735374	Q96AB3	Robust - w Patient effect	ISOC2	Isochorismatase domain-containing protein 2
0.1904486667209566	24.450224829149278	1.9565784085976459	0.07470877468539507	0.29203149754431135	-4.635618754682141	P63208	Robust - w Patient effect	SKP1	S-phase kinase-associated protein 1
0.18592533981764214	21.505006548828266	1.9684387552408122	0.07318810248683022	0.2894900833389937	-4.637192665216773	Q07812	Robust - w Patient effect	BAX	Apoptosis regulator BAX
-0.21692490846626689	23.009747184543745	-1.9795759922037472	0.07178625473183727	0.28781333391188174	-4.639004945826227	P15954	Robust - w Patient effect	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial
